hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
281322,2021/04/16,NE,281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,68788,Critical Access Hospitals,31039,false,26.7,26.7,24.4,8.4,7.7,0,0,0,0,0,24.4,-999999,-999999,0,0,0,0,0,0,0,187,187,171,59,54,0,0,0,0,0,171,4,4,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,POINT (-96.706774 41.842675),[C281322-A],7,7,7,7,0,0,0,0,0,0,false
180027,2021/02/12,KY,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,42071,Short Term,21035,true,140,140,100,36.7,36.7,6.9,6.9,5.7,0,0,100,20,20,10.1,10.1,-999999,-999999,0,0,0,980,980,700,257,257,48,48,40,0,0,700,140,140,71,71,8,6,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26,0,0,0,0,4,12,16,6,0,0,0,4,0,0,0,0,-999999,-999999,-999999,0,0,0,28,0,POINT (-88.309498 36.608553),[C180027-A],7,7,7,7,0,0,0,0,0,0,false
030107,2021/10/15,AZ,030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,85206,Short Term,04013,true,23,23,23,10.1,10.1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,161,161,161,71,71,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-111.734695 33.379206),[C030107-A],7,7,7,7,0,0,0,0,0,0,false
170142,2021/02/26,KS,170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",1823 COLLEGE AVE,MANHATTAN,66502,Short Term,20161,true,98,76,64,51,46.6,-999999,-999999,-999999,0,0,86,12,12,5,5,-999999,-999999,0,0,0,686,532,448,357,326,10,10,10,0,0,602,84,84,35,35,4,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,-999999,0,0,-999999,-999999,0,-999999,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,345,0,,[C170142-A],7,7,7,7,50,204,544,408,200,200,false
050561,2021/12/17,CA,050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,90034,Short Term,06037,true,219,207,154,130.7,130.7,9.6,9.6,8.6,0,0,166,41.9,30,19.4,12.4,-999999,-999999,0,0,0,1533,1449,1078,915,915,67,67,60,0,0,1162,293,210,136,87,14,13,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,-999999,-999999,4,-999999,-999999,-999999,-999999,0,0,70,-999999,0,0,0,0,-999999,0,0,-999999,0,0,1636,0,POINT (-118.37418 34.037435),[C050561-A],7,7,7,7,92,1056,134,3581,620,3675,false
230302,2021/05/28,MI,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,WEST BLOOMFIELD,48322,Short Term,26125,true,214.3,204.3,190.3,155.1,144.4,9.1,9,6.1,-999999,-999999,200.3,23.9,23.9,12.9,12.9,-999999,-999999,0,0,0,1500,1430,1332,1086,1011,64,63,43,-999999,-999999,1402,167,167,90,90,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,-999999,0,0,0,0,0,-999999,50,19,-999999,4,4,-999999,0,-999999,-999999,-999999,0,0,773,0,POINT (-83.409433 42.541451),[C230302-A],7,7,7,7,20,1269,1340,1298,6,42,false
050090,2021/02/26,CA,050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,95476,Short Term,06097,true,24,24,24,13.1,13.1,-999999,-999999,-999999,0,0,24,6,6,-999999,-999999,-999999,-999999,0,0,0,168,168,168,92,92,13,13,13,0,0,168,42,42,23,23,10,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,POINT (-122.465851 38.288564),[C050090-A],7,7,7,7,2545,44,18,300,1105,1440,false
360263,2021/10/01,OH,360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,45804,Short Term,39003,true,12,12,12,7.1,7.1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,84,84,84,50,50,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-84.08682 40.697287),[C360263-A],7,7,7,7,0,159,0,80,0,0,false
280040,2021/09/03,NE,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,68114,Short Term,31055,true,461.4,351.4,332,243.1,243.1,27.9,27.9,27.9,0,0,332,50,50,32.7,32.7,8.3,8.3,0,0,0,3230,2460,2324,1702,1702,195,195,195,0,0,2324,350,350,229,229,58,58,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,0,4,5,-999999,-999999,0,-999999,-999999,0,0,26,-999999,0,0,0,0,0,-999999,0,0,0,0,743,0,POINT (-96.041683 41.259682),"[C280040-A, C280040-B]",7,7,7,7,11,2178,293,6992,0,0,false
44T152,2020/12/25,TN,44T152,REHABILITATION HOSPITAL OF MEMPHIS,890 MADISON AVENUE,MEMPHIS,38103,Short Term,47157,true,23,23,23,19.7,19.7,-999999,-999999,-999999,0,0,23,0,0,0,0,0,0,0,0,0,69,69,69,59,59,-999999,-999999,-999999,0,0,69,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-90.03139 35.140373),[C44T152-A],3,3,3,3,,,,,,,false
232019,2022/01/14,MI,232019,VIBRA HOSPITAL OF SOUTHEASTERN MI-TAYLOR CAMPUS,10000 TELEGRAPH ROAD,TAYLOR,48180,Long Term,26163,true,68,68,68,61.4,61.4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,340,340,476,430,430,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-83.2771 42.23512),"[C232019-C, C232019-A, C232019-B]",7,7,7,7,0,106,5,54,0,0,false
453304,2021/10/29,TX,453304,TEXAS CHILDRENS HOSPITAL,6621 FANNIN STREET,HOUSTON,77030,Childrens Hospitals,48201,true,878.6,169.6,132.4,705.7,67.6,67.1,31.3,31.3,35.9,27.1,841.4,167.9,0,128.1,0,8,8,,,,6150,1187,927,4940,473,470,219,219,251,190,5890,1175,0,897,0,56,56,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,0,0,0,0,0,0,0,15,272,-999999,-999999,0,0,-999999,0,0,0,0,0,127,3198,,POINT (-95.401547 29.70875),"[C453304-A, C453304-B, C453304-C]",7,7,7,7,,,,,,,false
450033,2021/08/13,TX,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,78550,Short Term,48061,true,418.3,400.6,380.9,378,363.7,99.7,94.7,93,5,4.9,398.6,46.3,39.3,45.4,38.4,20.7,19.9,-999999,-999999,-999999,2928,2804,2666,2646,2546,698,663,651,35,34,2790,324,275,318,269,145,139,24,4,19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,56,0,5,8,16,9,6,-999999,10,0,7,289,112,-999999,7,13,27,14,14,13,21,0,19,1351,-999999,POINT (-97.670459 26.173197),"[C450033-C, C450033-B, C450033-A]",7,7,7,7,25,0,1903,1952,0,0,false
280128,2021/04/09,NE,280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,68526,Short Term,31109,true,39,39,39,22.1,22.1,0,0,0,0,0,39,10,10,-999999,-999999,0,0,0,0,0,273,273,273,155,155,0,0,0,0,0,273,70,70,21,21,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-96.59464 40.735523),[C280128-A],7,7,7,7,0,0,0,0,0,0,false
371314,2020/09/25,OK,371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 E CENTRAL BLVD,ANADARKO,73005,Critical Access Hospitals,40015,false,35,35,35,23.4,23.4,0,0,0,0,0,35,0,0,0,0,0,0,,,,245,245,245,164,164,0,0,0,0,0,245,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,64,,POINT (-98.22799 35.07227),[C371314-A],7,7,7,7,,,,,,,false
360071,2021/06/25,OH,360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,45891,Short Term,39161,true,28,28,26,9.1,9.1,-999999,-999999,-999999,0,0,26,6,6,-999999,-999999,-999999,-999999,0,0,0,196,196,182,64,64,-999999,-999999,-999999,0,0,182,42,42,21,21,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,230,0,POINT (-84.581367 40.850774),[C360071-A],7,7,7,7,0,321,0,245,0,0,false
381308,2021/08/06,OR,381308,SALEM HEALTH WEST VALLEY,525 SE WASHINGTON STREET,DALLAS,97338,Critical Access Hospitals,41053,true,6,6,6,5.6,5.6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,42,42,42,39,39,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,360,0,POINT (-123.310383 44.919404),[C381308-A],7,7,7,7,,,,,,,false
021311,2020/11/20,AK,021311,KETCHIKAN MEDICAL CENTER,3100 TONGASS AVENUE,KETCHIKAN,99901,Critical Access Hospitals,02130,true,25,25,25,11,11,0,0,0,0,0,25,6,6,-999999,-999999,0,0,0,0,0,175,175,175,77,77,0,0,0,0,0,175,42,42,13,13,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,POINT (-131.6865 55.352839),[C021311-A],7,7,7,7,,,,,,,false
531309,2021/08/27,WY,531309,NORTH BIG HORN HOSPITAL DISTRICT,1115 LANE 12,LOVELL,82431,Critical Access Hospitals,56003,false,25,22,22,4.9,4.9,-999999,-999999,-999999,0,0,22,-999999,-999999,0,0,0,0,0,0,0,175,154,154,34,34,5,5,5,0,0,154,14,14,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,0,POINT (-108.390618 44.8258),[C531309-A],7,7,7,7,-999999,143,128,123,27,10,false
140231,2021/11/05,IL,140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,60540,Short Term,17043,true,463,447,327,313.7,278.7,24.3,24.1,21.4,-999999,0,343,56.6,56.1,39.3,37.6,5.1,4.9,0,0,0,3241,3129,2289,2196,1951,170,169,150,-999999,0,2401,396,393,275,263,36,34,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,620,10,0,0,-999999,0,-999999,-999999,-999999,-999999,0,-999999,2066,0,POINT (-88.149267 41.761547),[C140231-A],7,7,7,7,6,1510,110,4991,0,0,false
052044,2021/08/27,CA,052044,SELECT SPECIALTY HOSPITAL - SAN DIEGO,555 WASHINGTON STREET,SAN DIEGO,92103,Long Term,06073,true,78,78,76,75.7,75.7,-999999,-999999,-999999,0,0,76,-999999,-999999,-999999,-999999,0,0,0,0,0,546,546,532,530,530,14,14,14,0,0,532,6,6,6,6,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-117.159836 32.74992),[C052044-A],7,7,7,7,,,,,,,false
251302,2021/07/16,MS,251302,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,39730,Critical Access Hospitals,28095,false,35,35,35,10.3,10.3,-999999,-999999,-999999,0,0,35,0,0,0,0,0,0,0,0,0,245,245,245,72,72,12,12,11,0,0,245,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,POINT (-88.541059 33.819942),[C251302-A],7,7,7,7,0,216,114,110,0,0,false
431325,2020/11/06,SD,431325,MOBRIDGE REGIONAL HOSPITAL - CAH,1401 10TH AVE WEST,MOBRIDGE,57601,Critical Access Hospitals,46129,false,45,45,39,8.4,8.3,-999999,-999999,-999999,0,0,39,-999999,-999999,0,0,0,0,-999999,0,-999999,315,315,273,59,58,22,22,22,0,0,273,7,7,0,0,0,0,-999999,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,0,0,0,-999999,4,-999999,-999999,0,0,35,0,0,0,0,0,0,0,0,0,0,0,94,-999999,POINT (-100.44814 45.545788),[C431325-A],7,7,7,7,,,,,,,false
290045,2021/03/05,NV,290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,89052,Short Term,32003,true,446,406,324,307.6,277.7,18.3,16.6,16.1,-999999,-999999,364,82,50,55.4,29.9,-999999,-999999,0,0,0,3122,2842,2268,2153,1944,128,116,113,12,-999999,2548,574,350,388,209,8,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,0,-999999,-999999,-999999,5,-999999,-999999,0,0,243,88,0,4,5,6,13,20,22,18,0,12,1173,0,,[C290045-A],7,7,7,7,,,,,,,false
191316,2022/01/21,LA,191316,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER DRIVE,NEW ROADS,70760,Critical Access Hospitals,22077,true,23,23,23,-999999,-999999,0,0,-999999,0,0,23,0,0,0,0,0,0,0,0,0,161,161,161,27,27,0,0,7,0,0,161,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,7,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,215,0,POINT (-91.461098 30.682666),[C191316-A],7,7,7,7,11,25,0,10,0,0,false
310111,2021/10/01,NJ,310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,07728,Short Term,34025,true,288,273,230,207,201.9,26.7,26.7,24.3,0,0,237,34,26,11,10.6,-999999,-999999,-999999,0,-999999,2016,1911,1610,1449,1413,187,187,170,0,0,1659,238,182,77,74,27,25,-999999,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,19,0,0,-999999,-999999,6,4,-999999,-999999,0,0,41,14,0,0,0,-999999,-999999,5,-999999,-999999,0,0,946,0,POINT (-74.311993 40.235681),[C310111-A],7,7,7,7,,,,,,,false
02d4a73785e74f88490f05c473b39d9054e5cb4e2ddbcb2b85b64d2502d69e01,2021/05/14,CA,050515,Kaiser Permanente - San Diego Medical Center,9455 Clairemont Mesa Blvd,San Diego,92123,Short Term,06073,true,250.4,197.4,158.4,149.6,145.4,4.4,4.4,4.4,0,0,211.4,49,20,30.1,7,-999999,-999999,0,0,0,1753,1382,1109,1047,1018,31,31,31,0,0,1480,343,140,211,49,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,-999999,-999999,-999999,-999999,-999999,0,-999999,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1224,0,POINT (-117.125053 32.831376),[C050515-A],7,7,7,7,,,,,,,false
241342,2021/05/21,MN,241342,ORTONVILLE MUNICIPAL HOSPITAL,450 EASTVOLD AVE,ORTONVILLE,56278,Critical Access Hospitals,27011,false,25,25,25,4,-999999,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,175,175,175,28,23,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,POINT (-96.446164 45.314772),[C241342-A],7,7,7,7,,,,,,,false
450578,2020/11/20,TX,450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,79014,Short Term,48211,false,14.4,14.4,7.4,4.4,4.4,-999999,-999999,-999999,0,0,7.4,0,0,0,0,0,0,0,0,0,101,101,52,31,31,23,23,23,0,0,52,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,-999999,-999999,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,23,0,POINT (-100.387399 35.903792),"[C450578-A, C450578-B]",7,7,7,7,,,,,,,false
521337,2021/04/30,WI,521337,ST CROIX REGIONAL MEDICAL CENTER,235 E STATE STREET,SAINT CROIX FALLS,54024,Critical Access Hospitals,55095,false,31,31,25,13.3,13.3,-999999,-999999,-999999,0,0,25,-999999,-999999,-999999,-999999,0,0,0,0,0,217,217,175,93,93,15,15,15,0,0,175,21,21,13,13,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0,0,0,0,6,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,196,0,POINT (-92.642218 45.409134),[C521337-A],7,7,7,7,,,,,,,false
180066,2021/08/13,KY,180066,LOGAN MEMORIAL HOSPITAL,1625 NASHVILLE STREET,RUSSELLVILLE,42276,Short Term,21141,false,60,54.3,42.1,7.4,7.4,-999999,-999999,-999999,0,0,42.1,9.4,9.4,-999999,-999999,-999999,-999999,,,,420,380,295,52,52,20,20,20,0,0,295,66,66,15,15,15,15,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,-999999,0,-999999,0,-999999,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,271,,POINT (-86.882588 36.815425),[C180066-A],7,7,7,7,0,45,163,154,0,0,false
060076,2020/11/13,CO,060076,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,80751,Short Term,08075,true,25,25,22,13.4,13.4,7.9,7.9,7.6,0,0,22,4,4,-999999,-999999,-999999,-999999,0,0,0,175,175,154,94,94,55,55,53,0,0,154,28,28,7,7,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,0,0,-999999,-999999,-999999,9,5,0,0,0,-999999,0,0,-999999,0,0,0,0,-999999,0,0,0,0,POINT (-103.220685 40.61368),[C060076-A],7,7,7,7,,,,,,,false
450844,2021/10/29,TX,450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,18220 STATE HIGHWAY 249,HOUSTON,77070,Short Term,48201,true,412.9,412.9,361.4,329.3,329.3,55.7,55.7,41.4,0,0,366,38.6,38.6,38.6,38.6,23.3,23,,,,2890,2890,2530,2305,2305,390,390,290,0,0,2562,270,270,270,270,163,161,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,17,0,-999999,-999999,-999999,-999999,5,-999999,-999999,0,0,0,51,-999999,-999999,4,5,6,13,12,7,0,0,1479,,POINT (-95.552263 29.965021),[C450844-A],7,7,7,7,,,,,,,false
180056,2021/10/29,KY,180056,DEACONESS HENDERSON HOSPITAL,1305 N ELM ST,HENDERSON,42420,Short Term,21101,true,180,82,52.4,38,38,4,4,-999999,0,0,56.9,6,6,6,6,-999999,-999999,,,,1260,574,367,266,266,28,28,27,0,0,398,42,42,42,42,10,10,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,-999999,0,6,-999999,5,-999999,4,-999999,4,0,16,7,0,0,0,0,0,0,-999999,0,0,0,615,,POINT (-87.581236 37.853893),[C180056-A],7,7,7,7,0,0,0,0,0,0,false
100130,2021/12/17,FL,100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,33430,Short Term,12099,true,99,87,70,22.7,20.3,-999999,-999999,-999999,0,0,82,6,6,-999999,-999999,-999999,-999999,-999999,0,0,693,609,490,159,142,17,17,17,0,0,574,42,42,5,5,-999999,-999999,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,-999999,-999999,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,362,-999999,POINT (-80.67127 26.725678),[C100130-A],7,7,7,7,0,52,20,357,0,0,false
190005,2021/05/14,LA,190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,NEW ORLEANS,70112,Short Term,22071,true,374,374,374,245,245,4.6,4.6,4.6,0,0,374,109,109,43.6,43.6,-999999,-999999,0,0,0,2618,2618,2618,1715,1715,32,32,32,0,0,2618,763,763,305,305,10,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,-999999,-999999,-999999,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,1515,0,POINT (-90.08091 29.961092),[C190005-A],7,7,7,7,0,0,0,0,0,0,false
